id,title,price,location,url,img_url,agent_name,agent_company,area,district
11,西藏北路地铁口！花园品质小区大三房！落地窗随时看房,10800,西藏北路    申地苑 距8号线-西藏北路361m,https://sh.58.com/zufang/82286884424284x.shtml?compressed_params=H4sIAAAAAAAAA1VRXXObMBD8N36jQRAj68HTsSvFyvgDKZVN6EsGkGMsguKAhQO_vsek006fbg_ubrW77VnPEZ4Rn5CpHwQzFPkI32NMIoxREE3Kd9ceH_U8JGEww7NpFARTTEJ_0paZPX24zM4_zwPA_Hh-c_--wkoUIjTR2TX7-e6a4jgPJlcgiwL9WmCNvRkOXr37ow69GToSL_BRplHu3xMSTjL9cu0vx7n5nLwdT7D-Nr-7G1Hxdi6qb9PZt-K9vjOuvny_Zs3peJ23wwe6ZKFusjjZd-nr8_aprPt42yIy2IR0jSGpMEUKOH3OYnT5dTvsFc5brsLGeHldsrjtd5VF-UGYaFkv09CVzmv7h1KUt6hOqBSGDo2iqDF-anmurdlJwHHD6Br2ENzeNGbX2aTQYuwV1YIzBP_HWkEvW0Ol4sXacrhh_AH2woaTjSVUWoYXbEh10zwPr7NSLc-asWFTenu-XcX3q9Vqv_qx360tgxs9ftnjj9z1LnrsZXrqROpvK9kunFefbtovnz7dKapO3f9zn4auW07XilPgBb1jNTvdGBpbrqCv14LQkaOyPdu4cqfrIYVZX7b8louEHurEj8U5DcWChrbcVTUSEegFTSQWXEmooeB1JzjMJSoWFQWfRr_GSrRILGTCYuDdKPbHE-BrE9WBr3HDi3R8Qwu-KobNhT6w_dNjyTwXPiFPNpjErJTukuPtlKfAq7o2IbJNIJtzKAUHjxSt_t4-HT5Ab2WNRV-1GACvRfKQu9JunPEPkOPglmnqeoZaTqTj-cEmStY9k3Wi0obnaHyjGrNWdIC7kJ99AS3yK49Y7xfVukZkU3cM9h8iy6OlW-ClqH4Do2HKmWYDAAA=,https://pic7.58cdn.com.cn/anjuke_58/3ebd08f47c0e9f565d58f7a25c7ebd7f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张俊杰,沅和地产,105,西藏北路
12,虹口区 10号线邮电新村 一室户 实体墙 可做饭 民用水电,4300,四平路    四平路333号楼 距10号线-邮电新村366m,https://sh.58.com/zufang/60204315489976x.shtml?compressed_params=H4sIAAAAAAAAA1VRXXObMBD8N36jQcZ8PXg6diGRi20ExRDy4gHJAYSl2MLg4F_fI51Opw_MIWn39nava9gS2Y6ru66pz-cOsnRkL2zbtWwbza1Z_dF3pw1bGrazQEi3XMd0XORas64uZHXtC7nsmksjq3P_7wrwc9PUZ6y4Fb8-ekVPy_nsBkq2QxemazmaSc1SWxTlQisWpauxRemcXPZumM5pVrDjbbyclvxzdj5VQD8vn56mP3puaPvNdL7RD_HEe3H5fitUdbotu8cVXQqDqSLMDkP-_rqLazGGuw6JVmZJLpHHCHdDhfXhtQjR5e2eHhK77HBiKK6VovbDbty3EpUp4dZarHOjr3utG59rUt8tkXkR4d5DJV4kuWAS-YOCM-HiQZAfJFhuFfcjiZNBYZcpXkYKi2A6E5RMdSs51KaNpO89EuxtCYe7TIaANQiigKHBvZQpwdnu-HF6cWmZ7j2Zhi9jHp5fP8-Xy3i-rBhwA-nb1mEVffYr8FnFx419zTZvzzfZRHU_2vmmetaqITZ0-_o_7q2NkiaPEt-LQPchkRsRLHLQHginrcIlzCaCSYMMfSaRYAr7Kcn0gTR53tde243UkLVICdrAOwV-ySTf1MAxFKYIcmEk8x_gGUlOQ4Jc8OaG4NWQeA86E04igvdMtt7fTAJZGC3JPAaYHOZL4QuSPfnha0EaD30R76xKVZ4xcq042NpPf9Svpv-1Dwc0HYll2AGf-F6b4GTycJTg43WbT_nDbuWfmtEWdLdqJXOYfVBFzgSK1x2e9uynAt_XqmElWVGjx1oJKTC12gdfPb96U-jrt2TdPsBDO2V12MXHQ-I9JN8zgjxEVl4ohliTOF7_BvLxGlJhAwAA,https://pic4.58cdn.com.cn/anjuke_58/10e5953f896361fee0b3df5ce7d88924?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,陆晓蕾,宝统物业,22,四平路
13,实拍 马当路一房一厅 精装高区 配置齐全 拎包入住 随时看,4500,新天地    局门后路95弄小区 距9号线-马当路402m,https://sh.58.com/zufang/82296679541981x.shtml?compressed_params=H4sIAAAAAAAAA1VSbW-bMBD-N_lGiyFA-BBNzezGEUkwGYSyLxUvKWBqNzExCfz6XbRp05DQ-eDueblz31ZL5C180_cd07IWyDWRN_c83_U8ZLmz5kv3p021tH17jmzLtj3bnDsLb9Y3uawvOpfLeyuvbS6r9t83aLBcx55V-TX_8aVVeVpasytQFc6H4-SFY1j-3DTmlnsyFjkyDec0h6dwTddxZnn1fh3PpyW_zz5PNbR_Lp-fH6fysy27J2fxVH6JZ67F-ds1V_XpuuynCzrndqXyME2G7ONtd2jEGO565E8yLQaWmiGjJFLUj97yEJ1_3o5J7BU9jW3FjUI0JOzHfSdRcWTcXYlVZutGG_342rDm5ooUR4zjScXYlikBrDJkqawUhTzGAfQh-I9kKhFDsmN8b7MOT5Lut8x_RNFBXdRzHMW0DCQ1M8nNCfps0LSVPo5k572QKauUeps-Fk28aitCpm1jJHS3Dufr9TpZf0_2gSSAMXrviXcp9KjdzRhl9cAyc9dF_Ys2RH2rzOZw17Xb1cP_dXeOg57iIAbdipKKITEwWtjgJ1M8riSVAeh9cCA53laSk1C3WSYRRj0lA2vIUVDDVXkWiQaHYjysNPgQA-iifgi-tywVMJciY9yECHPqcKQ45NSEPexDxX3IJfCSbUz-zITgrk_jQdJ4Ak4Ecw56AjqJx8_4lSSHTUMMbR-QESnPD0kT6XPh7RyaAW889Kkf9SlGqrUjRkFLjLu_2PXxAn47ySX6HUvgkIFIDw2jB9jt_gh3JJM5-Exh59R1AfPIxj14IJlIRQe6q4dGeB_YE-Ai8PguwavsHvsIq-SlCxjaGDItM821oShz2UAmRX4B4G1du2QDAAA=,https://pic4.58cdn.com.cn/anjuke_58/7459884f36d8d168a40d83a7a409d8ea?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,石有浩,我爱我家,00,新天地
14,宜浩佳园 1室2厅1卫 75平 拎包入住,2200,临港新城    宜浩佳园,https://sh.58.com/zufang/82343990748893x.shtml?compressed_params=H4sIAAAAAAAAA1WS227iMBCG34Y72jimcXKBVqCEugpNHNaQpjcopyUHPIUEU5Kn3wGpWu3FaKyxZ-afb9zXxZww2zEc58UwTZtYBmEzxhyLMWJak-pL9-VbMafOzCC2TRixjZnFXiZ9lcLhrFOYH2s44PlWQ_4viimEWNSeFOkl_f2lu7ycm5PLvVtmWmZesmlumuZ0ZlrF1KakmM5IaeVGYRZGRiZpsb8Mp3Le3CbH8oDpx_nz8_2UH-u8fXqxn_Iv9dxodfp1SbtDeZn345mcUlp0aRhvr8mfj_dNpYbwvSfOCMQjHc9aQTzaNRn5SENy-vzebSXLei4xNs1U5YX9ELRAsp1orKVaJlRXetoPq0pU35aK3Ug07thJN4IGqIhdCtxru0a2InZ8ySEUjYy6xokEwbvGuwoS-MCh7bi8e8xDX7cReO4oubvG92uIIURNVJAc33j-dwY7weP3_Vf56uTZLnBhF74OSXj8uB1Pp-F4WhSY64PHrO0iuukFznnY7N_YOX77XF2gjio9sOTtsJoerhtqsPP_7z7bSNZJJD03urMQTRYCz1B7XojYKCBWieTKf_TgRqQXaq1IvkN2o6qTRDdw7YecKu7tdBxQiINRESC6WcWYQzsOCbKO0JLuwcOjyB9rOSH6sOMumoeMcpwf1uC4P0x8SCmylGtBAHUEPur0UafvXa00WBQHna2GD2aEBrdUF6z2w_Dqa5KcsW8rlpRCTSPcnw08QEbIWv7UZuXNu-9NEmgffoRYEsnZEucd1TVY9wNgDOds8qtOE9R8_xtepLmOYeGNuvGXD41Y81F72d7_Q9SjiRjondf2fbPfSreFKi-A-0uFO9aNkygisr-oWBU0aQMAAA==,https://pic5.58cdn.com.cn/anjuke_58/729cdaa45788d1160f7200106b113c2a?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,蒋爱华,屋联地产,45,临港新城
15,2号线淞虹路地铁站，精装修两房一厅，楼层低，适合一家人居住,5800,北新泾    绿园三村 距2号线-淞虹路1152m,https://sh.58.com/zufang/81648171152603x.shtml?compressed_params=H4sIAAAAAAAAA1VSS4-bMBD-N7nRxUB4HKIqKU68ggSzdZbQSwSYAGbtTSCwgV_fSVWp6snWaOZ7zfQNXyHH9XTPW-qG4SJbR47lOJ7tOMiwF_Xn0JevfGW6S4QM07BNy9Vd0170daaq25CpVV42j0aJRlX_ijCBrKWx4Nk9-_k5dEW5MhZ34Mrzi2ugjGveJfM0q9C5llmZoXmubjjLUre4VSwyfr5P13IlHouPsoLxj9XLy_NXfDRF-23pfis-5YsY5PX7Peuq8r7q5xu6Zibvsig5junltH-r5RTte-TFNMGmInqsyGGmCUOnLELXX1_vR-bkPWFmJ7Rc1jjqp0OrUP5Ohb2Rm9Qc6kHrp21N6y9bJn5MhT93zA-VOIQqkSZFB94Jn9PWDxTyuCL-rFAxKgR8wkPU81OVYE7x8wVs5se98GNGigD0pEro0J-bHfFC5QE-dtZ4TnnXneaLW7NNwzGew1o7kv0usna73XH343gIFAaMyTkfnVs-TIP9OsVpNdJU37dxvx40WX1xvX57DJXdVuP_fQ_hBz3xA0Z84D0g0BBTIkfwFFGhICcWgG7gcBIFWANhoWx4QgnkQ_CspuK9E0Eu5zSUSc4lKjitFXjH4MmLKFEtRZBJorc0kYBdRJBP3ImcK8RC2MFIk9xUSTFTks8M_80E-22fMA41DpoC1qQB1AI82tlhzash304nR490YsvusD1P0y4YUHoDHy3dmKZqzBiydAGfM_AAWQeqaWPwUT6AQwmGVPvnnRXcAJu2myHxwM_zBrRaEtj7WrVDxm269ueegEZRhBRugq5xKp87Zs_cAHvTwi2wGXSn9LlL7LiQ7ZmRtxw0gAc_UmRr0xqPw-T_Bqhl5WViAwAA,https://pic4.58cdn.com.cn/anjuke_58/1e4b97dee763b085e3445c03f13ed5a6?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,卜楠德,我爱我家,61,北新泾
16,大学城地铁站对面星辰园，三湘四季，精装修一室一厅，民用水电,3400,松江大学城    三湘四季花城(二三四期) 距9号线-松江大学城552m,https://sh.58.com/zufang/82430479865309x.shtml?compressed_params=H4sIAAAAAAAAA1WS25KiMBCG38Y7ZhIPxFxYW7qgsTwQXJRhb6aAIBiGjCYGlaffdndrDxddHVLd_ef_GnMSE0zGFFE6Qv3-GLsIkyEh1CUE991e9WlNsRSTAR3h_mhMyJigIUWoZ6pUlRebqompRHq3RV4Vqvx7DT1k6OKeSK_pt0-r82LS711BLR-l7pEOsYPI4OgMj8O-M85R5qRFIfrZGI1ykfdS8X59nIuJvPc-ihLaPyavr89T_nHK65fR-CX_bF6lbc5frqkui-vEdBd8TgdCp0G8b5Pj22ZXNY9gYzDtuFQ1lyjQshEKR8FbGuDz99thH5HMsGigpZM1lR-Yx7ZWODtw6c6aWTKwlXXMY17x6uY2sRdy6XU68gIeey3U1VrSNZc0VNRbwbdQLBdaojUE6GW1iqBe-v_m0EgvjFi-UgwlSqIO-gaa0TXMCDklU79LhNZv3XFcRbOT8P1uXTl7tlkEw8VisV983W9XyocZD_K-J5fMPqy7fIRJ2fIEberQTK3TlDeBqt3dlm5dtv_X3aW3MsxbRcwD3S1WbAu-UMcx5Hjbapat-NMPaFiGsMKq4yeRcTwHVrdKT9VBM2fWdEli4y2G6Bq2zIAxeKIBZyrkzEs4VgmP_bWKs_bpTUvggz1gBHcwFdgJ0O8i_zcT36tNHAnOaA0cA-7DOyEin8izN_f3u2XlO3aww06oCQ38KrTnjGxGLAHdqDUxDU3sYX0agD4wirz6z-zycAG_tZKw_Z857-C8avDO5VUTwF4PsAtsZ09PfmeYG6tpfmgeO8fK-UzLSDTtLX6-EeI5uzMS-nD2zrHf_tpHIPbTesWBiGVLt8FOBmxCC_8dj34ABFas3WcDAAA=,https://pic5.58cdn.com.cn/anjuke_58/fb71f82884f3467a150209ff693a4e66?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,邓佳铭,闲猫公寓,24,松江大学城
17,宝钢四村 急租房源 南北通透 2室1厅1卫,3500,淞宝    宝钢四村 距3号线-友谊路1439m,https://sh.58.com/zufang/82065503264988x.shtml?compressed_params=H4sIAAAAAAAAA1WS3Y6iQBCF38Y7Z-hp7JYLs9GA0waVxkWRuTH8LQh2qSCM8PRbzGZ3sldNyKlTdb6q-pzMCJ8ammFMtLe3KWEa4TrnBuOcvLFRfm3qdJXMqKHpE51wTqdMN9h0VOchZPcmhFl9hSwKr99_UE4Iw-IkfIQ_r00Vp7O30QM7GTrT9YSyMdUYG-sGj8dRqOvjiEfGxGA6YdN0FCanR3dLZ8VzdEkzLL_MXl-Hr_hyjsuXyfQlvqrXolG3H4-wytLHrO7v5BbSpAodf98Gv46bXa46Z1MTo4dCJVJ4BHwVVMKgx9Aht4_Pw97jUS08WhXjSOWWU3fbEkh0kAVbqEVAm7wZ190yl_knU77pysLsK890oYhbKLwAxNaRAmuEZ3sCHCisBDVrSYBK33Kkb9jgWwlqv99z6YJl9p5AXeGtwQenKiIqSWyD0OzPCA5S-JvTNX034uiwNeHgvHeBczk-L7dbd7nNE6y1weJsP3efzRxzZrvTit_91cfyAWc3bzoerLLlOGt3VOP3_3UfpeudA9ezTLcqDOytEcycgIh7SZSLc1BPKHvoIdu4lL62rjrzgHlcCAPkp7l1Z7aqjQ9KxK0aGOQmcoAWa-ifLECqgUsx-EbtkAuQO7JfAwHUDr6KgLB66Zl_mdgQ0hJ5Ekk8UhVg45w2zmlbLQu38yRromV35JqjCaaq7fLUde92Q4I79i3lglI4UxezTHEvyAhZ__Pm6dMa9oY3UH69Pfge8UQUYK6gKaCtBQwz4e6jteqThRJWUHfxWvlRUgmFu1a0GWZEzy_vRYm5jLIu8C78eMhu7ze703BTzeDRqkDlkiGPQLVb5zfHUuWkZQMAAA==,https://pic5.58cdn.com.cn/anjuke_58/6311c7e8836a26bf08db8d48def5802f?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,朱震宇,中原地产,48,淞宝
18,双南两房中间楼层 居家合租 价格便宜通勤便利可办居住证发票,5400,陆家嘴    东南新村(陆家嘴) 距9号线-商城路696m,https://sh.58.com/zufang/81603578789724x.shtml?compressed_params=H4sIAAAAAAAAA1VR0W6rOhD8m7xxigOB-CE6SgU5jmjB5DhQ96UCnAZM7BKISeHr76bS1dV9WK292pnxjIdGbJC_xjbGK3u5XCPPRr7r-9jzfbT0FvWXGU57sXHW7spFK9dFtuMuXbwY6kKfr6bQm4uRTTGb5r8R7C8911mI4lb8_TJ9ddosFzdQEsjBlVh6FnbdleWuC89ar0RlLVef4hO7Hip9Z1GIj9vUnTbye3E5nQF-2Tw9PU7VpanaX6v1r-pLPUmjut-3oj-fbpthvqKucERfJPlx5J9vr4daTcnrgHBKc4YosR2KcEJRxd-KBHXv9-zI_HIgzOmlVao6TIYpbjUqMyq9Z_XMHVMba5h2Na3vnsqDlMpg7lmQahknlJSzzgPA2nNPcMSIdqiMuSYxhz3gCWcqy4gSzWkeP7rQkkW6aVMdBjMjwQuV7EXnOullCW-rIg0891JnlOSvH1-nP7gqszjQWfJn4snl7fvSddOl2wrARjr0veM2_TZb8Hk-fOz9a75_3910k9Zm8vn-vLPO48Gx_ev_997blDU8ZWGQgq7QiLU9YS3N1YtG1UilGhlR0Y_GBFN0fwZfmSaVUDPndNpBZpgrgjND2KjGsFXkUNLp4AHG6UmMwGfyKEqAk9jAzR7e4K5bLctHCZ3HoK8ExcG_mUS6cFpKQsgzTCncBygW-rILduHxsK9DyzgHZKW9j5OwTk1X-q8rwoGbjUOO0yEPUN84KSVxpFnQPjwOMkjZObvC20AX3P70aoZzZCTsT7TUucpAk9OG834bjOBPmK3OdH6ozVYlkEmqchsB34PzwT0DL_x18AFYrlvQmBJx3LaRqmPIUY1GRjVF91wjPNPwH5mBHj1jAwAA,https://pic6.58cdn.com.cn/anjuke_58/84755af129ac1e047f654bb79b432ed9?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,刘香港,我爱我家,23,陆家嘴
19,8号线18号线新华医院紫荆广场精装修两房一厅第一次出租。,6000,江浦路    双辽路200弄小区 距8号线-江浦路410m,https://sh.58.com/zufang/82399028461532x.shtml?compressed_params=H4sIAAAAAAAAA1VS0ZKiMBD8G9-4JcYF82BdaYEbC1eCx8qyLxYBVghmVsHowtffaNXd1T1QSWWme3q66epiRtwpsxl7tsfjKXFs4k5clzmuS8bOqPoyXbkqZpRN3DEdM8aw65k5o67K4HA2GcxUjbeTOZp_bwhwkGtUZJfs15dp83I2Hl1wFEWKLGelxbJyYk2o_LSy6efEQu7clXKcy_xzlBX7S38qZ-p7dCwPCD_Onp7ut_xY582P5-mP_Es_KaNPPy9Zeygvs244k1NGizYLk7dr-vn-uq10H752hA1AZAgqp0LpSHAY3rOQnD5uu7fYlR2PaassqSs_7PpNg707oZyFXqTUVMbq-mUlqpujEy8Syhva2Atb7oeC5GsgdgqKkdb3AsSl-EYgkViPB0g2oWBeKLjdxFxeQcUB1E0EvjfE3FsLFa8hgbBVkiIuAC6Dm4Sd4Mnr_qt8YbncbTzYhS99Gh7fv4-nU388zQvEBuC7zts8-jZz3PGw3a_cc7L6WF6gjirTu-nqsLQO1y213fP_fR9NFNdpFPtehHNTSPwrkDxt1YaC8qngd206eMxI5FpzU0GS78x9pzpNTb8hXe_dd97p5Oa0artouYU9OkQMRV8G9Bg98Nd3n0HdP9ybs1CoPBUJYJ0VrYrTRy32_ngSQEYbwf0GPSnEXUOdBqgz8K9OtpkXByOX_btrhzZ3dLtZ7vv-JTAkPePcRiwohZpGmMEU-AY9wpl_ud3yG_dFHQSax4nZxCTmgDotRxPL6rjlGO5j7mJhFoXTznXacXuAK6x1lQ_6ukwM8x6cD-5FE93z65QeWvXIY7rqo33MXYlerU3i4T-3lS16Aon3G7g7SM5hAwAA,https://pic6.58cdn.com.cn/anjuke_58/de683c9c034cc51f7664a2284e4f360e?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,汪磊 7日内实拍验真,我爱我家,00,江浦路
20,万龙新村近华亭，出行很方便，全配大两房，我有钥匙随时看房！,2500,南桥    万龙新村 距5号线-环城东路1813m,https://sh.58.com/zufang/82389585877085x.shtml?compressed_params=H4sIAAAAAAAAA1VSXY-bMBD8N3mjhyHh4yGqkuKLIxIwKYSjLyfAHMQcvsTE5ODXd2mrVn2wdrXyzs7Mbn9ha2Q7ru66K90wHGTpyF7atmvZNjKsRfOh-mrP1qa7tHRjaS4dA5nGyl30TS7qm8rFWuTidsk__lXgu60jZ8Hye_79Q8myWhuLOwyqkI6QhSrNtpxCW65ypuWGUWq6yQy2dJwKveWLnL3ex2u15p-L96qG9vf109Ocle-Xsv2ycr6UH90TV9316z2XdXVf99MNXXOTyTxMkyF7ezmemm4Mjz1yJ4HckBKXSa4fBHfZSx6i64_HOYntoiexKblWdA0O-zFoBSrOlFvbbpuZqlFaPz43tHlYXepFlHuTjL2JotgUaYBEWkJvOQjX86Evo2k8US4yqEUClUxi6CH6gf6KbitiL-q5F8Wk9AXRM8F14FaYkrgHwJhEbG_wlDEpX6Y3p4m3F4bxdGi0hBx34XK32yW7b0ngC8CLR_s1sW-FGpW1H6OsHmimH9uo3yitqx9Mb06fqrbaevj_3yf3_J54fkw8mIvBl5iJtEA09WbtELFPZz3Ya1V62ipeTvSSQV3b9uShiU157hpq0Tw7dGSf0pFaKg1aNc6awGdeMMGDCbAjSfRBID0CbZHkRSZJ0FJShgIFg-TBQSCcxfiPJzCvT4ELmr3DEY2BJwae2OZX7xknp32DNWWekBZJ2w1xE6lrYR9XJIO58dCnbtSnHpIXE7wGj2Kv_Ytdn2-gtxVcoN-xnCD31ZwTbxBjcKaoM2HnGR3hJkbYRSPOgtNCNBj2aWkC_Js5wpuxp553IU3FK9xCBDcB-whZsmmBi9Yo3gGuX0jybNGhHDr8E2veha5iAwAA,https://pic4.58cdn.com.cn/anjuke_58/db0478a4709f219de771f71df6ddec67?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,张克爱 7日内实拍验真,康开地产,108,南桥
21,虹口足球场0距离 和家宅小区 双南两房 可办居住证 拎包入住,5300,虹口足球场    何家宅小区 距3号线-虹口足球场363m,https://sh.58.com/zufang/82451460222810x.shtml?compressed_params=H4sIAAAAAAAAA1WRUW_qOBCF_w1vaeMkxPgBXbVrF1cUcNhA6n2pQgIYp3HBxmmTX38n2tWu9sEayzpzxucbd6nnCM9ISMg0jKIZSkOEE4xJijGK0on68u74Ws9jMo1JkkRpkqRpEkcTp0pzvvnSzFUz-NvFV-PDf8_Qg6bRDE_q8l7--eVtdZxHkzuMK5PwSFISBUk0RUFSo2lQ4lMSHKtwdqqS-BTiclLWH_f-epzrn8nn8Qztn_PHx_FWfV6q5mE6e6i-2kft2-uve2nPx_vcDTd0LePalpti18nT-2qr2n6zcogMQq8zodvGFNVgNW3eyw26_vW93-X44HgeWx0cWsU2rl83Bh32QqfP7bOMvfKB61-UUN9pW1DwoIPNKehJbDiTRpPB8ioTDV1CXw1HCl11QrNOFAwZQqVBrDb5WME7p5nTNMt5tTQ8hP5wgJ7YcvIG2sEw_MQGWVv7PpxmKn--1IwNbyrY8dVikywWi93ij916aRh49Phjh28H3_v0tc_kuRMyXDWZe_JBe_6uQ7X98ee0OXf_1_1ounScLnMOOfgaQY43U7QSuHSmWDeW50tBIA_DKXBQoveFeZZD26-R499KcLJv1UtqBtnZfluYpzUwNVKgMRPZCG6AUziIAphz8EQUAZ_M6pEPHXXdqIHZnUAmztk_TBhtXJHXpiC14YfNyNQx-CfD-kpf2G77qljg4y0KMovJhqnMXw94NeUS5uadK0jmCorsJYa5wCinzb_e5_0N8jZGG_R3rQa4L1vOGs8PHewQdl7V5iKl17R2PX3zBdv73jT2yRdCC2X0azr-Ec7oPYAv7K_9MHzMH468ZsD3I-f4YJRXFmpbVFJ0RnrOfgPAHX7HaQMAAA==,https://pic8.58cdn.com.cn/anjuke_58/566ae6b2fabec2504128d86bed5a4c29?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,夏铭豪 7日内实拍验真,我爱我家,00,虹口足球场
22,近9号地铁，双南户型两房，精装修，首回出租，家具家电齐全,4600,七宝    黎明花园 距9号线-七宝1725m,https://sh.58.com/zufang/82396089272795x.shtml?compressed_params=H4sIAAAAAAAAA1VSXZOaMBT9N77RJaKEPDgdLVmzg0qwIEtfdoCoCJusEoMLv76X2U47fcjkY86595xzoy9igbBHbELm9nTqIddGeIYxcTFGU3dSfRh9fBELh8xcb-5ib-q58xnyJrrK1flmcrW4XYr8498dwC7x7InI7_nPD9OWx8V0coc2Tl44YprbVuEh25rlorS88lRYBM9QjouTWyIyycXbvb8eF_Xn5P14Bvr74ulpPJXvl7L5Nve-lR_yqTby-v2et-fjfaGHG7rmjmjzME267PS63VeyD7cakUGholM1CVVqDxwV4jUP0fXX45DEuNAsdtraKmRFQ93vGsAeeO2u5CpzTGUs3T9XvHq4MvUjXvtDG_uAp4Niu4iPKy0EvAXAy3hKBE9tR6Wk44xG8J7xWjpfu92o2I907UcxKwPF7EzV9qjNaRnZKOIPiuAlHTLRtq_Dyavi1UVQOmwqK2HbdThbr9fJ-keyCxSFGj1-S_CtML1xX_ooO3c8s7dNpJfGkueHsKv9pzm7zbn7H_dZ-4FmfhAz8MF2SNVlpNJStEzBnYKmXcAJ-KG4UKhECvmhuYhCdnKjGd0YZh9kj11-ybq29kXb7zLDaMOBpxgJOVONSsFLKkNVqw3k5HDw3daFUCiG3MoBMkKcFYCzRUz_ZEL9RqexAC3dmJlqQCcFnRTXV_-ZJvuXilrG2SMrajEJaRWZa4G3c5ZB37jTKYl06qP24oxzCSDr5m_t8-EGfhvQg772coBzoDq8Uh0dJIsPEvgqzzLZP1LN3NRU5aEdZ9T7G1mBe8hh1AhrrD3oWkbwl95g_s4417gPRbJsAsPiDeQGHL9pl9IxKRWc_AZl5992YAMAAA==,https://pic5.58cdn.com.cn/anjuke_58/3c2ca5751006f1c620de79cbc200e8ae?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,叶梦龙,我爱我家,53,七宝
23,名江七星城地铁12号线国际客运中心，靠近北外滩白玉兰，有车位,13500,北外滩    名江七星城 距12号线-国际客运中心523m,https://sh.58.com/zufang/82211142277725x.shtml?compressed_params=H4sIAAAAAAAAA1VS23KbMBD9G7_RIDDIPHg6dkWsjC8IV5jQlww3G4ug2JJlB76-S6eTTh92diXt7tk9R_pczRGeBXYQeLbjzJBvIzzFOPAxRo4_aT6Mrl-quRs4Lpq5ng-PMxx4E93k8nQ1uZwX9fmRn2-5_HcHBb6D3UmV3_KfH0aV9dyZ3ADKcaaBnTtHyz_WnjWtS9_KsVdYGLm2X828qY3cSV693fpLPRefk_f6BOXv86enMSrfz2X7zZt9Kz-6J2G6y_dbrk71ba6HK7rkbqXyKE3u2fF1u2-6PtpqFAwyJbGkIXh7w1BZveYRuvx6HBKOC025q4RVdE0Y6X7XSlQcmPCX3TJzTWMs3T83rHn4HfRgggyKE5eNMdohOGcSlYiFZA11g0TElWh3ZyjcKGFHcI8ULVrJv3ysBYk5LdeS2pkUNtQUrqLBRgZkkC1ehENWKfU6HGcNX56rMBw2jZXQ7SqarlarZPUj2a1lCD16_Jbga2F647_0cXa6s8zetrFeGKs7PSq72X-ak9-e7v_nfQqy1pSsOSWAu0OSymw0RnnFKOxHuzULyIhxh7ki4Cxj52yAnFbTEKkFOagFbswyy-SCVIoSxGjZmkbCTkHEqIwlCkcDXiFO5QC7xUoUFfAzcgYWAE98xI15-JeTkLQ65ZVMyxZyI8ZhTuCVh1hcyHOY7F-a0DLuHlmxwkEUNrG5FHjr0Qxw-V2nQaxT4PnsxowCR5y0X71Phyvs20oBqH98OUC8BqxM0bUvm-7AQGvYMzO9vOuebFhfHhjMK4UplNiBVgSNM_JRa04GPWovujeWlhvZjnpEVbJo4R_Yd5ZalkwtXwmzVMIvuuA3zDm7LmQDAAA=,https://pic1.58cdn.com.cn/anjuke_58/e0ddfff4731c5a41ad62e527a7399573?w=240&h=180&ss=1&crop=1&cpos=middle&w=240&h=180&crop=1&t=1&srotate=1,龚万立,明浩地产,64,北外滩
